DATA,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),
,Precipitação anual (mm),FLAG,Precipitação diária (mm),FLAG,Precipitação diária máxima anual (mm),FLAG,Precipitação horária (mm),FLAG,Precipitação mensal (mm),FLAG,Velocidade do vento horária (m/s),FLAG,Velocidade do vento máxima horária (m/s),FLAG,Velocidade do vento média diária (m/s),FLAG
2020-06-08,,,,,,,0,,,,2.2,,5.3,,,
2020-06-08,,,,,,,0,,,,2.7,,5.8,,,
2020-06-08,,,,,,,0,,,,2.8,,7.3,,,
2020-06-08,,,,,,,0,,,,3.9,,9.5,,,
2020-06-08,,,,,,,0,,,,4.2,,8.6,,,
2020-07-08,,,,,,,0,,,,3.7,,7.2,,,
2020-07-08,,,,,,,0,,,,2.9,,8.5,,,
2020-07-08,,,,,,,0,,,,2.6,,5.8,,,
2020-07-08,,,,,,,0,,,,2.7,,5.3,,,
2020-07-08,,,,,,,0,,,,3.4,,7,,,
2020-07-08,,,,,,,0,,,,1.4,,4.3,,,
2020-07-08,,,,,,,0,,,,0.6,,2.6,,,
2020-07-08,,,,,,,0,,,,0.8,,3.5,,,
2020-07-08,,,,,,,0,,,,2.3,,6.6,,,
2020-07-08,,,0,(vau),,,0,,,,1.6,,3.2,,2,
2020-07-08,,,,,,,0,,,,1.3,,3.2,,,
2020-07-08,,,,,,,0,,,,1.4,,3.8,,,
2020-07-08,,,,,,,0,,,,1.6,,5.1,,,
2020-07-08,,,,,,,0,,,,1.3,,3.4,,,
2020-07-08,,,,,,,0,,,,1.6,,3.7,,,
2020-07-08,,,,,,,0,,,,2,,3.8,,,
2020-07-08,,,,,,,0,,,,2.3,,5.2,,,
2020-07-08,,,,,,,0,,,,3.2,,8.2,,,
2020-07-08,,,,,,,0,,,,2.8,,5.8,,,
2020-07-08,,,,,,,0,,,,3,,6.1,,,
2020-07-08,,,,,,,0,,,,3.1,,7.3,,,
2020-07-08,,,,,,,0,,,,3.3,,7,,,
2020-07-08,,,,,,,0,,,,3.7,,9.4,,,
2020-07-08,,,,,,,0,,,,4.2,,10.1,,,
2020-08-08,,,,,,,0,,,,3.8,,10,,,
2020-08-08,,,,,,,0,,,,3.9,,7.1,,,
2020-08-08,,,,,,,0,,,,3.6,,8.1,,,
2020-08-08,,,,,,,0,,,,3.4,,7.3,,,
2020-08-08,,,,,,,0,,,,1.8,,6.2,,,
2020-08-08,,,,,,,0,,,,0.8,,3.8,,,
2020-08-08,,,,,,,0,,,,2,,4.9,,,
2020-08-08,,,,,,,0,,,,0.6,,2.4,,,
2020-08-08,,,,,,,0,,,,0.5,,3.1,,,
2020-08-08,,,0,(vau),,,0,,,,0.8,,3.2,,2.3,
2020-08-08,,,,,,,0,,,,1.7,,4.2,,,
2020-08-08,,,,,,,0,,,,1.2,,3.3,,,
2020-08-08,,,,,,,0,,,,1.7,,4.4,,,
2020-08-08,,,,,,,0,,,,1.5,,3,,,
2020-08-08,,,,,,,0,,,,1.7,,4.9,,,
2020-08-08,,,,,,,0,,,,2,,6.3,,,
2020-08-08,,,,,,,0,,,,2.5,,7.9,,,
2020-08-08,,,,,,,0,,,,3,,7.8,,,
2020-08-08,,,,,,,0,,,,3.3,,9,,,
2020-08-08,,,,,,,0,,,,4.3,,7,,,
2020-08-08,,,,,,,0,,,,4.8,,8.9,,,
2020-08-08,,,,,,,0,,,,4.6,,9.1,,,
2020-08-08,,,,,,,0,,,,4.8,,9.8,,,
2020-08-08,,,,,,,0,,,,4,,7.2,,,
2020-09-08,,,,,,,0,,,,4,,8.2,,,
2020-09-08,,,,,,,0,,,,3.9,,8.1,,,
2020-09-08,,,,,,,0,,,,3.3,,7.1,,,
2020-09-08,,,,,,,0,,,,3.9,,8.5,,,
2020-09-08,,,,,,,0,,,,3.5,,9.9,,,
2020-09-08,,,,,,,0,,,,2.9,,6.9,,,
2020-09-08,,,,,,,0,,,,3.1,,7.9,,,
2020-09-08,,,,,,,0,,,,3,,7,,,
2020-09-08,,,,,,,0,,,,2.8,,7,,,
2020-09-08,,,0,(vau),,,0,,,,2.2,,5.6,,3.1,
2020-09-08,,,,,,,0,,,,2.6,,5.7,,,
2020-09-08,,,,,,,0,,,,2.2,,6.3,,,
2020-09-08,,,,,,,0,,,,3.6,,6.4,,,
2020-09-08,,,,,,,0,,,,3.5,,8.6,,,
2020-09-08,,,,,,,0,,,,3.3,,6.9,,,
2020-09-08,,,,,,,0,,,,3.7,,8.3,,,
2020-09-08,,,,,,,0,,,,3.8,,7.6,,,
2020-09-08,,,,,,,0,,,,3.3,,6.2,,,
2020-09-08,,,,,,,0,,,,3.9,,7.8,,,
2020-09-08,,,,,,,0,,,,4,,8.2,,,
2020-09-08,,,,,,,0,,,,4.5,,8.7,,,
2020-09-08,,,,,,,0,,,,4.7,,8.8,,,
2020-09-08,,,,,,,0,,,,4.7,,10.2,,,
2020-09-08,,,,,,,0,,,,4.6,,9.9,,,
2020-10-08,,,,,,,0,,,,4.7,,10.4,,,
2020-10-08,,,,,,,0,,,,4.9,,8.5,,,
2020-10-08,,,,,,,0,,,,4.7,,8.9,,,
2020-10-08,,,,,,,0,,,,4.6,,9.6,,,
2020-10-08,,,,,,,0,,,,4,,7.7,,,
2020-10-08,,,,,,,0,,,,2.6,,6.7,,,
2020-10-08,,,,,,,0,,,,1.9,,5.9,,,
2020-10-08,,,,,,,0,,,,1.7,,5.6,,,
2020-10-08,,,,,,,0,,,,2,,5.9,,,
2020-10-08,,,0,(vau),,,0,,,,1.6,,4.4,,3.5,
2020-10-08,,,,,,,0,,,,1.8,,6.3,,,
2020-10-08,,,,,,,0,,,,1.9,,6,,,
2020-10-08,,,,,,,0,,,,2,,5,,,
2020-10-08,,,,,,,0,,,,3.9,,8,,,
2020-10-08,,,,,,,0,,,,4.2,,9.5,,,
2020-10-08,,,,,,,0,,,,3.8,,7.8,,,
2020-10-08,,,,,,,0,,,,4,,7,,,
2020-10-08,,,,,,,0,,,,4.1,,8.5,,,
2020-10-08,,,,,,,0,,,,3.9,,6.7,,,
2020-10-08,,,,,,,0,,,,3.8,,8.5,,,
2020-10-08,,,,,,,0,,,,3.9,,9.4,,,
2020-10-08,,,,,,,0,,,,4.2,,11,,,
2020-10-08,,,,,,,0,,,,3.6,,7.4,,,
2020-10-08,,,,,,,0,,,,2.9,,7.2,,,
2020-11-08,,,,,,,0,,,,2.5,,6.2,,,
2020-11-08,,,,,,,0,,,,2.5,,5.8,,,
2020-11-08,,,,,,,0,,,,2.3,,5.1,,,
2020-11-08,,,,,,,0,,,,2.3,,5.1,,,
2020-11-08,,,,,,,0,,,,2.4,,5,,,
2020-11-08,,,,,,,0,,,,2.5,,4.2,,,
2020-11-08,,,,,,,0,,,,1.9,,5,,,
2020-11-08,,,,,,,0,,,,1.3,,4.4,,,
2020-11-08,,,,,,,0,,,,0.7,,4,,,
2020-11-08,,,0,(vau),,,0,,,,0.4,,2.6,,2.8,
2020-11-08,,,,,,,0,,,,0.7,,4.4,,,
2020-11-08,,,,,,,0,,,,1.3,,3.6,,,
2020-11-08,,,,,,,0,,,,1.4,,3.8,,,
2020-11-08,,,,,,,0,,,,1.2,,3.3,,,
2020-11-08,,,,,,,0,,,,1.1,,3.7,,,
2020-11-08,,,,,,,0,,,,1,,3.4,,,
2020-11-08,,,,,,,0,,,,1.6,,4.1,,,
2020-11-08,,,,,,,0,,,,1.7,,4.5,,,
2020-11-08,,,,,,,0,,,,1.5,,4.8,,,
2020-11-08,,,,,,,0,,,,0.9,,3.2,,,
2020-11-08,,,,,,,0,,,,1.2,,5.1,,,
2020-11-08,,,,,,,0,,,,1.2,,5.9,,,
2020-11-08,,,,,,,0,,,,1,,3.4,,,
2020-11-08,,,,,,,0,,,,0.8,,4.4,,,
2020-12-08,,,,,,,0,,,,1,,3.9,,,
2020-12-08,,,,,,,0,,,,1.2,,6,,,
2020-12-08,,,,,,,0,,,,0.7,,3,,,
2020-12-08,,,,,,,0,,,,0.9,,3.1,,,
2020-12-08,,,,,,,0.5,,,,0,,2.7,,,
2020-12-08,,,,,,,1,,,,0.6,,3.5,,,
2020-12-08,,,,,,,0.9,,,,0.6,,5.1,,,
2020-12-08,,,,,,,0.4,,,,1.2,,3.1,,,
2020-12-08,,,,,,,0.5,,,,0,,3.3,,,
2020-12-08,,,3.7,(vau),,,0.4,,,,0.6,,2.4,,1,
2020-12-08,,,,,,,0.7,,,,0.6,,2.8,,,
2020-12-08,,,,,,,0.4,,,,1.6,,3,,,
2020-12-08,,,,,,,0,,,,1.2,,2.9,,,
2020-12-08,,,,,,,0,,,,1.2,,3,,,
2020-12-08,,,,,,,0,,,,1.2,,2.9,,,
2020-12-08,,,,,,,0.1,,,,0.7,,5,,,
2020-12-08,,,,,,,0,,,,1.6,,3.5,,,
2020-12-08,,,,,,,0,,,,2.2,,4.9,,,
2020-12-08,,,,,,,0,,,,1.9,,3.3,,,
2020-12-08,,,,,,,0,,,,2.4,,5.3,,,
2020-12-08,,,,,,,0,,,,2.9,,6,,,
2020-12-08,,,,,,,0,,,,3.1,,7.1,,,
2020-12-08,,,,,,,0,,,,3.5,,6.3,,,
2020-12-08,,,,,,,0,,,,3.3,,5.9,,,
13/08/2020 00:00,,,,,,,0,,,,3.2,,7.5,,,
13/08/2020 01:00,,,,,,,0,,,,3.4,,7.1,,,
13/08/2020 02:00,,,,,,,0,,,,3.8,,7.3,,,
13/08/2020 03:00,,,,,,,0,,,,3.9,,6.8,,,
13/08/2020 04:00,,,,,,,0,,,,3.3,,6.5,,,
13/08/2020 05:00,,,,,,,0,,,,4.1,,8.8,,,
13/08/2020 06:00,,,,,,,0,,,,3.9,,7,,,
13/08/2020 07:00,,,,,,,0,,,,3.6,,8.4,,,
13/08/2020 08:00,,,,,,,0,,,,3.8,,7.1,,,
13/08/2020 09:00,,,1.2,(vau),,,0,,,,4.1,,7.4,,2.7,
13/08/2020 10:00,,,,,,,0,,,,3.9,,7.1,,,
13/08/2020 11:00,,,,,,,0,,,,3.2,,5.6,,,
13/08/2020 12:00,,,,,,,0,,,,3.1,,6,,,
13/08/2020 13:00,,,,,,,0,,,,3.5,,6.2,,,
13/08/2020 14:00,,,,,,,0,,,,3.6,,6.7,,,
13/08/2020 15:00,,,,,,,0,,,,4.1,,8.7,,,
13/08/2020 16:00,,,,,,,0,,,,3.8,,8,,,
13/08/2020 17:00,,,,,,,0,,,,3.9,,7.8,,,
13/08/2020 18:00,,,,,,,0,,,,3.8,,7.9,,,
13/08/2020 19:00,,,,,,,0,,,,4.2,,8,,,
13/08/2020 20:00,,,,,,,0,,,,3.6,,8.4,,,
13/08/2020 21:00,,,,,,,0,,,,3.6,,7.8,,,
13/08/2020 22:00,,,,,,,0,,,,3.1,,7.5,,,
13/08/2020 23:00,,,,,,,0,,,,3.3,,8.4,,,
14/08/2020 00:00,,,,,,,0,,,,2.3,,6.3,,,
14/08/2020 01:00,,,,,,,0,,,,1.2,,3.7,,,
14/08/2020 02:00,,,,,,,0,,,,1.1,,4.3,,,
14/08/2020 03:00,,,,,,,0,,,,1.8,,5.6,,,
14/08/2020 04:00,,,,,,,0,,,,2.5,,5.5,,,
14/08/2020 05:00,,,,,,,0,,,,2.6,,7.1,,,
14/08/2020 06:00,,,,,,,0,,,,2,,7.2,,,
14/08/2020 07:00,,,,,,,0,,,,2.1,,5.4,,,
14/08/2020 08:00,,,,,,,0,,,,2.3,,6.6,,,
14/08/2020 09:00,,,0,(vau),,,0,,,,2.3,,5.8,,3,
14/08/2020 10:00,,,,,,,0,,,,3.1,,6.8,,,
14/08/2020 11:00,,,,,,,0,,,,3.1,,7.7,,,
14/08/2020 12:00,,,,,,,0,,,,3.1,,6,,,
14/08/2020 13:00,,,,,,,0,,,,3,,5.1,,,
14/08/2020 14:00,,,,,,,0,,,,2.9,,6,,,
14/08/2020 15:00,,,,,,,0,,,,3,,6.6,,,
14/08/2020 16:00,,,,,,,0,,,,2.3,,6.2,,,
14/08/2020 17:00,,,,,,,0,,,,2.5,,6.6,,,
14/08/2020 18:00,,,,,,,0,,,,2.2,,4.7,,,
14/08/2020 19:00,,,,,,,0,,,,1.2,,3.9,,,
14/08/2020 20:00,,,,,,,0,,,,0.9,,4.2,,,
14/08/2020 21:00,,,,,,,0,,,,1.2,,3.3,,,
14/08/2020 22:00,,,,,,,0,,,,0.9,,4,,,
14/08/2020 23:00,,,,,,,0,,,,0.5,,2.7,,,
15/08/2020 00:00,,,,,,,0,,,,0.7,,3.4,,,
15/08/2020 01:00,,,,,,,0,,,,0.9,,3.3,,,
15/08/2020 02:00,,,,,,,0,,,,1,,5.2,,,
15/08/2020 03:00,,,,,,,0,,,,0.9,,4.1,,,
15/08/2020 04:00,,,,,,,0,,,,0.9,,3.9,,,
15/08/2020 05:00,,,,,,,0,,,,0.7,,3.1,,,
15/08/2020 06:00,,,,,,,0,,,,1.3,,6.5,,,
15/08/2020 07:00,,,,,,,0,,,,0.9,,3.8,,,
15/08/2020 08:00,,,,,,,0,,,,1,,2.6,,,
15/08/2020 09:00,,,0,(vau),,,0,,,,1.1,,3.4,,1.6,
15/08/2020 10:00,,,,,,,0,,,,1.5,,3.5,,,
15/08/2020 11:00,,,,,,,0,,,,1.6,,3.2,,,
15/08/2020 12:00,,,,,,,0,,,,1.6,,3.5,,,
15/08/2020 13:00,,,,,,,0,,,,2.1,,4.4,,,
15/08/2020 14:00,,,,,,,0,,,,2.2,,4.8,,,
15/08/2020 15:00,,,,,,,0,,,,2.6,,5,,,
15/08/2020 16:00,,,,,,,0,,,,2.3,,5.3,,,
15/08/2020 17:00,,,,,,,0,,,,2.1,,5.2,,,
15/08/2020 18:00,,,,,,,0,,,,1.8,,5.5,,,
15/08/2020 19:00,,,,,,,0,,,,1.7,,6.2,,,
15/08/2020 20:00,,,,,,,0,,,,1.4,,4,,,
15/08/2020 21:00,,,,,,,0,,,,0.7,,2.9,,,
15/08/2020 22:00,,,,,,,0,,,,1.1,,3.1,,,
15/08/2020 23:00,,,,,,,0,,,,0.9,,3.2,,,
16/08/2020 00:00,,,,,,,0,,,,0.8,,3.8,,,
16/08/2020 01:00,,,,,,,0,,,,0.3,,2.1,,,
16/08/2020 02:00,,,,,,,0,,,,1,,4.3,,,
16/08/2020 03:00,,,,,,,0,,,,0.5,,2.6,,,
16/08/2020 04:00,,,,,,,0,,,,0.9,,4.2,,,
16/08/2020 05:00,,,,,,,0,,,,0.7,,3,,,
16/08/2020 06:00,,,,,,,0,,,,0.7,,3.4,,,
16/08/2020 07:00,,,,,,,0,,,,0.7,,2.8,,,
16/08/2020 08:00,,,,,,,0,,,,0.8,,3,,,
16/08/2020 09:00,,,0,(vau),,,0,,,,1.1,,3,,1.3,
16/08/2020 10:00,,,,,,,0,,,,1.3,,3.3,,,
16/08/2020 11:00,,,,,,,0,,,,1.3,,3,,,
16/08/2020 12:00,,,,,,,0,,,,1.5,,3.3,,,
16/08/2020 13:00,,,,,,,0,,,,2,,4.7,,,
16/08/2020 14:00,,,,,,,0,,,,2.5,,5.4,,,
16/08/2020 15:00,,,,,,,0,,,,2.8,,5.8,,,
16/08/2020 16:00,,,,,,,0,,,,2.3,,5,,,
16/08/2020 17:00,,,,,,,0,,,,2.6,,4.9,,,
16/08/2020 18:00,,,,,,,0,,,,2,,3.8,,,
16/08/2020 19:00,,,,,,,0,,,,2.2,,4.4,,,
16/08/2020 20:00,,,,,,,0.1,,,,1.4,,3.2,,,
16/08/2020 21:00,,,,,,,0,,,,1.3,,3.1,,,
16/08/2020 22:00,,,,,,,0,,,,0.8,,2.5,,,
16/08/2020 23:00,,,,,,,0,,,,0.8,,2.3,,,
17/08/2020 00:00,,,,,,,0,,,,0.5,,1.8,,,
17/08/2020 01:00,,,,,,,0,,,,0.6,,2.2,,,
17/08/2020 02:00,,,,,,,0,,,,0.7,,2.3,,,
17/08/2020 03:00,,,,,,,0,,,,0.6,,2.3,,,
17/08/2020 04:00,,,,,,,0,,,,0.6,,2.2,,,
17/08/2020 05:00,,,,,,,0,,,,0.4,,2,,,
17/08/2020 06:00,,,,,,,0,,,,0.1,,0.9,,,
17/08/2020 07:00,,,,,,,0,,,,0.1,,1,,,
17/08/2020 08:00,,,,,,,0,,,,0.8,,2.5,,,
17/08/2020 09:00,,,0.1,(vau),,,0,,,,1.3,,3.4,,1.3,
17/08/2020 10:00,,,,,,,0,,,,1.3,,2.9,,,
17/08/2020 11:00,,,,,,,0,,,,1,,2.3,,,
17/08/2020 12:00,,,,,,,0,,,,1.9,,4.4,,,
17/08/2020 13:00,,,,,,,0,,,,2.4,,4.5,,,
17/08/2020 14:00,,,,,,,0,,,,2.1,,5.4,,,
17/08/2020 15:00,,,,,,,0,,,,1.8,,4,,,
17/08/2020 16:00,,,,,,,0,,,,2,,3.6,,,
17/08/2020 17:00,,,,,,,0,,,,1.9,,3.6,,,
17/08/2020 18:00,,,,,,,0,,,,1.6,,3.7,,,
17/08/2020 19:00,,,,,,,0,,,,1.1,,2.8,,,
17/08/2020 20:00,,,,,,,0,,,,1.2,,3.8,,,
17/08/2020 21:00,,,,,,,0,,,,1,,3.5,,,
17/08/2020 22:00,,,,,,,0,,,,0.9,,2.9,,,
17/08/2020 23:00,,,,,,,0,,,,0.6,,2.4,,,
18/08/2020 00:00,,,,,,,0,,,,0.4,,2.8,,,
18/08/2020 01:00,,,,,,,0,,,,0.3,,2.2,,,
18/08/2020 02:00,,,,,,,0,,,,0.2,,1.1,,,
18/08/2020 03:00,,,,,,,0,,,,0.2,,2.7,,,
18/08/2020 04:00,,,,,,,0,,,,0,,0.4,,,
18/08/2020 05:00,,,,,,,0,,,,0,,0.4,,,
18/08/2020 06:00,,,,,,,0,,,,0.5,,1.9,,,
18/08/2020 07:00,,,,,,,0.1,,,,0.6,,2.2,,,
18/08/2020 08:00,,,,,,,0,,,,0.8,,3.5,,,
18/08/2020 09:00,,,0.1,(vau),,,0,,,,0.9,,3.3,,1,
18/08/2020 10:00,,,,,,,0,,,,0.9,,2.6,,,
18/08/2020 11:00,,,,,,,0,,,,1.1,,3,,,
18/08/2020 12:00,,,,,,,0,,,,1.1,,2.6,,,
18/08/2020 13:00,,,,,,,0,,,,1.7,,4.1,,,
18/08/2020 14:00,,,,,,,0,,,,1.8,,3.9,,,
18/08/2020 15:00,,,,,,,0,,,,2.1,,3.9,,,
18/08/2020 16:00,,,,,,,0,,,,2,,4.3,,,
18/08/2020 17:00,,,,,,,0,,,,1.9,,3.6,,,
18/08/2020 18:00,,,,,,,0,,,,1.8,,3.7,,,
18/08/2020 19:00,,,,,,,0,,,,1.1,,3,,,
18/08/2020 20:00,,,,,,,0,,,,0.9,,2.4,,,
18/08/2020 21:00,,,,,,,0,,,,0.5,,2.4,,,
18/08/2020 22:00,,,,,,,0,,,,0.1,,1,,,
18/08/2020 23:00,,,,,,,0,,,,0.4,,1.7,,,
19/08/2020 00:00,,,,,,,0,,,,0.1,,1.3,,,
19/08/2020 01:00,,,,,,,0,,,,0.1,,1.7,,,
19/08/2020 02:00,,,,,,,0,,,,0,,0.7,,,
19/08/2020 03:00,,,,,,,0.1,,,,0,,0.5,,,
19/08/2020 04:00,,,,,,,0,,,,0.1,,1,,,
19/08/2020 05:00,,,,,,,0.1,,,,0.1,,1.2,,,
19/08/2020 06:00,,,,,,,0,,,,0.1,,1,,,
19/08/2020 07:00,,,,,,,0,,,,0,,0.5,,,
19/08/2020 08:00,,,,,,,0,,,,0.4,,2,,,
19/08/2020 09:00,,,0.2,(vau),,,0,,,,0.9,,1.7,,0.8,
19/08/2020 10:00,,,,,,,0,,,,1.1,,3,,,
19/08/2020 11:00,,,,,,,0,,,,1.6,,4.1,,,
19/08/2020 12:00,,,,,,,0,,,,1.7,,3.6,,,
19/08/2020 13:00,,,,,,,0,,,,1.9,,4.4,,,
19/08/2020 14:00,,,,,,,0,,,,2,,4.2,,,
19/08/2020 15:00,,,,,,,0,,,,1.6,,6.4,,,
19/08/2020 16:00,,,,,,,0,,,,2.1,,5.2,,,
19/08/2020 17:00,,,,,,,0,,,,1.6,,3.7,,,
19/08/2020 18:00,,,,,,,0,,,,1.6,,3.1,,,
19/08/2020 19:00,,,,,,,0,,,,1.5,,4.1,,,
19/08/2020 20:00,,,,,,,0,,,,1.3,,2.5,,,
19/08/2020 21:00,,,,,,,0,,,,1.1,,2.9,,,
19/08/2020 22:00,,,,,,,0,,,,1.4,,3.2,,,
19/08/2020 23:00,,,,,,,0,,,,1.4,,3.9,,,
20/08/2020 00:00,,,,,,,0,,,,0.8,,1.7,,,
20/08/2020 01:00,,,,,,,0,,,,0.6,,1.8,,,
20/08/2020 02:00,,,,,,,0,,,,0.6,,2.4,,,
20/08/2020 03:00,,,,,,,0,,,,0.4,,1.6,,,
20/08/2020 04:00,,,,,,,0,,,,0.4,,1.7,,,
20/08/2020 05:00,,,,,,,0,,,,0.5,,2.4,,,
20/08/2020 06:00,,,,,,,0,,,,0.8,,2.9,,,
20/08/2020 07:00,,,,,,,0,,,,0.7,,2.5,,,
20/08/2020 08:00,,,,,,,0.1,,,,0.7,,2.1,,,
20/08/2020 09:00,,,0.1,(vau),,,0,,,,0.8,,3,,1.2,
20/08/2020 10:00,,,,,,,0,,,,0.9,,3.3,,,
20/08/2020 11:00,,,,,,,0.3,,,,0.9,,2.9,,,
20/08/2020 12:00,,,,,,,0.9,,,,1.1,,3.5,,,
20/08/2020 13:00,,,,,,,0.6,,,,1,,2.9,,,
20/08/2020 14:00,,,,,,,0,,,,1.4,,4.1,,,
20/08/2020 15:00,,,,,,,0.1,,,,1.5,,3.5,,,
20/08/2020 16:00,,,,,,,1.7,,,,1,,3.4,,,
20/08/2020 17:00,,,,,,,2.1,,,,1.6,,3.7,,,
20/08/2020 18:00,,,,,,,0.7,,,,1.3,,3.7,,,
20/08/2020 19:00,,,,,,,0,,,,0.4,,1.6,,,
20/08/2020 20:00,,,,,,,0,,,,0.8,,4.4,,,
20/08/2020 21:00,,,,,,,0,,,,2,,4.6,,,
20/08/2020 22:00,,,,,,,0,,,,1.3,,3,,,
20/08/2020 23:00,,,,,,,0,,,,0.4,,1.8,,,
21/08/2020 00:00,,,,,,,0,,,,0.2,,1.6,,,
21/08/2020 01:00,,,,,,,0,,,,0.3,,1.7,,,
21/08/2020 02:00,,,,,,,0,,,,0.4,,1.9,,,
21/08/2020 03:00,,,,,,,0,,,,1.2,,3.1,,,
21/08/2020 04:00,,,,,,,0,,,,0.8,,3,,,
21/08/2020 05:00,,,,,,,0,,,,0.2,,1.9,,,
21/08/2020 06:00,,,,,,,0,,,,0.1,,1,,,
21/08/2020 07:00,,,,,,,0,,,,0,,0.4,,,
21/08/2020 08:00,,,,,,,0,,,,0.3,,1.1,,,
21/08/2020 09:00,,,6.4,(vau),,,0,,,,0.5,,1.7,,0.8,
21/08/2020 10:00,,,,,,,0.1,,,,0,,2.2,,,
21/08/2020 11:00,,,,,,,0,,,,1.1,,3,,,
21/08/2020 12:00,,,,,,,0,,,,1.6,,3.5,,,
21/08/2020 13:00,,,,,,,0,,,,1.8,,3.7,,,
21/08/2020 14:00,,,,,,,0,,,,2,,5.2,,,
21/08/2020 15:00,,,,,,,0,,,,2.1,,5,,,
21/08/2020 16:00,,,,,,,0,,,,2.5,,5.9,,,
21/08/2020 17:00,,,,,,,0,,,,2.5,,6.7,,,
21/08/2020 18:00,,,,,,,0,,,,2.7,,4.9,,,
21/08/2020 19:00,,,,,,,0,,,,2,,3.9,,,
21/08/2020 20:00,,,,,,,0,,,,2.4,,5.1,,,
21/08/2020 21:00,,,,,,,0,,,,2.5,,6.2,,,
21/08/2020 22:00,,,,,,,0,,,,2.7,,6.2,,,
21/08/2020 23:00,,,,,,,0,,,,2.5,,5.4,,,
22/08/2020 00:00,,,,,,,0,,,,2.8,,5.8,,,
22/08/2020 01:00,,,,,,,0,,,,2.2,,5.1,,,
22/08/2020 02:00,,,,,,,0,,,,2.2,,4.8,,,
22/08/2020 03:00,,,,,,,0,,,,2.5,,4.9,,,
22/08/2020 04:00,,,,,,,0,,,,2.4,,4.4,,,
22/08/2020 05:00,,,,,,,0,,,,2.6,,6.6,,,
22/08/2020 06:00,,,,,,,0,,,,3.5,,6.1,,,
22/08/2020 07:00,,,,,,,0,,,,3,,5.3,,,
22/08/2020 08:00,,,,,,,0,,,,3.7,,7.4,,,
22/08/2020 09:00,,,0.1,(vau),,,0,,,,4.3,,8.2,,2.4,
22/08/2020 10:00,,,,,,,0,,,,4.6,,9.9,,,
22/08/2020 11:00,,,,,,,0,,,,3.6,,7.1,,,
22/08/2020 12:00,,,,,,,0,,,,2.8,,7.1,,,
22/08/2020 13:00,,,,,,,0,,,,2.8,,6.1,,,
22/08/2020 14:00,,,,,,,0,,,,2.6,,5.3,,,
22/08/2020 15:00,,,,,,,0,,,,2.7,,6.6,,,
22/08/2020 16:00,,,,,,,0,,,,2.2,,6.6,,,
22/08/2020 17:00,,,,,,,0,,,,3.5,,6.7,,,
22/08/2020 18:00,,,,,,,0,,,,3.7,,7.9,,,
22/08/2020 19:00,,,,,,,0,,,,4.4,,11.3,,,
22/08/2020 20:00,,,,,,,0,,,,4.4,,7.4,,,
22/08/2020 21:00,,,,,,,0,,,,4.8,,8.5,,,
22/08/2020 22:00,,,,,,,0,,,,4.5,,8.2,,,
22/08/2020 23:00,,,,,,,0,,,,4.7,,9.4,,,
23/08/2020 00:00,,,,,,,0,,,,5,,7.5,,,
23/08/2020 01:00,,,,,,,0,,,,4.3,,8,,,
23/08/2020 02:00,,,,,,,0,,,,4.7,,10.3,,,
23/08/2020 03:00,,,,,,,0,,,,4.5,,8.1,,,
23/08/2020 04:00,,,,,,,0,,,,4.3,,8.5,,,
23/08/2020 05:00,,,,,,,0,,,,4.8,,9.1,,,
23/08/2020 06:00,,,,,,,0,,,,4.3,,8.5,,,
23/08/2020 07:00,,,,,,,0,,,,4.4,,7.8,,,
23/08/2020 08:00,,,,,,,0,,,,4,,7.4,,,
23/08/2020 09:00,,,0,(vau),,,0,,,,4.4,,9.4,,4,
23/08/2020 10:00,,,,,,,0,,,,4.1,,7.9,,,
23/08/2020 11:00,,,,,,,0,,,,3.7,,7.7,,,
23/08/2020 12:00,,,,,,,0,,,,3.5,,7.5,,,
23/08/2020 13:00,,,,,,,0,,,,3.5,,7.5,,,
23/08/2020 14:00,,,,,,,0,,,,3.3,,6.3,,,
23/08/2020 15:00,,,,,,,0,,,,3.6,,9.9,,,
23/08/2020 16:00,,,,,,,0,,,,4.4,,9.1,,,
23/08/2020 17:00,,,,,,,0,,,,4.2,,9.5,,,
23/08/2020 18:00,,,,,,,0,,,,4.2,,8.5,,,
23/08/2020 19:00,,,,,,,0,,,,4.1,,8.3,,,
23/08/2020 20:00,,,,,,,0,,,,4.2,,11.2,,,
23/08/2020 21:00,,,,,,,0,,,,4.2,,7.8,,,
23/08/2020 22:00,,,,,,,0,,,,4.5,,9.1,,,
23/08/2020 23:00,,,,,,,0,,,,3.8,,8.1,,,
24/08/2020 00:00,,,,,,,0,,,,4.2,,7.1,,,
24/08/2020 01:00,,,,,,,0,,,,3.9,,9.1,,,
24/08/2020 02:00,,,,,,,0,,,,3.4,,7.4,,,
24/08/2020 03:00,,,,,,,0,,,,3.7,,7.5,,,
24/08/2020 04:00,,,,,,,0,,,,3.2,,7.4,,,
24/08/2020 05:00,,,,,,,0,,,,2.7,,8.1,,,
24/08/2020 06:00,,,,,,,0,,,,2.8,,5.4,,,
24/08/2020 07:00,,,,,,,0,,,,2.7,,5.6,,,
24/08/2020 08:00,,,,,,,0,,,,2.8,,6,,,
